"Nombre_PA";"Page";"IDNum";"centre";"agence";"superviseur";"secteur";"syndicat";"commune";"nom_site";"code_ppv";"an_service";"numero_esclave";"code_id";"code_station";"pages_annexes";"activites";"categorie";"energie";"support";"num_appel";"num_secours";"adresse_ip";"intersite";"site_lie";"rmqintersite";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers"
0;"ER";2033;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"COURZIEU";"RESERVOIR_BITERNAY - COURZIEU";"17296";0;61;"0-0";"ER";"";"Eau potable";"Réservoir";"EDF";"GSM";"06 83 13 58 49";"";"";"Non";;;"Sofrel";"S500";"";"";"M1";"";""
0;"ES";2034;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"COURZIEU";"RESERVOIR_BARANGE - COURZIEU";"17297";0;62;"0-0";"ES";"";"Eau potable";"Réservoir";"EDF";"GSM";"06 83 13 55 03";"";"";"Non";;;"Sofrel";"S500";"";"";"M1";"";""
0;"ET";2035;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"COURZIEU";"RESERVOIR_LAFOND - COURZIEU";"17299";0;63;"0-0";"ET";"";"Eau potable";"Réservoir";"EDF";"GSM";"06 83 13 39 90";"";"";"Non";;;"Sofrel";"S500";"";"";"M1";"";""
0;"EU";2036;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"COURZIEU";"RESERVOIR_LONGECOMBE - COURZIEU";"17298";0;64;"0-0";"EU";"";"Eau potable";"Réservoir";"EDF";"GSM";"07 86 12 93 71";"";"";"Non";;;"Sofrel";"S500";"";"";"M1";"";""
0;"EV";2037;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"COURZIEU";"RESERVOIR_BUISSONNIERES - COURZIEU";"17300";0;65;"0-0";"EV";"";"Eau potable";"Réservoir";"EDF";"GSM";"06 83 13 50 14";"";"";"Non";;;"Sofrel";"S500";"";"";"M1";"";""
0;"EW";2038;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"VAUGNERAY";"RESERVOIR_LA VORE - VAUGNERAY";"6371";0;66;"0-0";"EW";"";"Eau potable";"Réservoir";"EDF";"GSM";"07 86 12 79 49";"";"";"Non";;;"Sofrel";"S500";"";"";"M1";"";""
0;"EX";2039;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"VAUGNERAY";"CPT_RESEAU RUE DU RECRET - VAUGNERAY";"67738";0;1;;"EX";"";"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 42 23 54 65";"";"";"Non";;;"Sofrel";"LS42";"";"";"M1";"";""
0;"EY";2040;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"VAUGNERAY";"CPT_RESEAU DEPART POLLIONAY - VAUGNERAY";"67737";0;2;;"EY";"";"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 42 23 66 18";"";"";"Non";;;"Sofrel";"LS42";"";"";"M1";"";""
0;"EZ";2042;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"YZERON";"CPT_VENTE PASSAGE COURZIEU CX DE PART - YZERON";"17531";0;3;;"EZ";"";"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 34 25 42 13";"";"";"Non";;;"Sofrel";"LS42";"";"";"M1";"";""
0;"F0";1425;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"CHÉNAS";"SR LES THORINS - CHENAS";"5963";0;90;"0-5";"F0";"";"Eau potable";"Pompage réservoir";"EDF";"RTC";"03 85 35 56 42";"";"";"RTC";"Bois retour et Montgenas";;"Sofrel";"S50";"5.46";"";"M4-P4";"";""
0;"F0";2043;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"VOURLES";"SUIVI NAPPE Horticulteur - Vourles";"17222";0;1;"";"F0";"";"Eau potable";"Captage";"Autonome (Pile)";"GSM";"06 13 66 47 46";"";"";"Non";;;"Autre";"PRIMAYER - Xilog2";"";"";"";"";""
0;"F1";1426;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"CHÉNAS";"SURP LES SAIGNEAUX - CHENAS";"5968";0;105;"0-5";"F1";"";"Eau potable";"Pompage";"EDF";"RTC";"04 74 60 38 35";"";"";"Non";;"";"Sofrel";"S500";"3.10";"";"M4-P4";;
0;"F1";2044;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"SAINT-GENIS-LAVAL";"SUIVI NAPPE Gendarmerie - St Genis Laval";"";0;0;"";"F1";"";"Eau potable";"Captage";"Autonome (Pile)";"GSM";"06 37 57 02 87";"";"";"Non";;;"Autre";"PRIMAYER - Xilog2";"";"";"";"";""
0;"F1";2191;;"Centre-Rhône";"EP Mions Grand Lyon";"SUD";"GRAND LYON";"FEYZIN";"RESERVOIR_LA PIERRE - FEYZIN";"7129";0;3;"0 - 0";"F1";"F0";"Eau potable";"Réservoir";"EDF";"RTC";"04 72 51 22 59";"";"";"Radio";"Radio avec SP Romanettes";;"Sofrel";"S50";"";"";"";"";""
0;"F2";1427;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"FLEURIE";"RES VERS LE MONT - FLEURIE";"5986";0;106;"0-5";"F2";"";"Eau potable";"Réservoir";"Autonome (Pile)";"GSM";"06 08 21 89 08";"";"";"Non";;"";"Sofrel";"Celbox";"4.10.11";"";"M4-P4";;
0;"F2";2045;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"VOURLES";"SUIVI NAPPE Puits 5 - Vourles";"17279";0;0;"";"F2";"";"Eau potable";"Captage";"Autonome (Pile)";"GSM";"06 13 66 51 43";"";"";"Non";;;"Autre";"PRIMAYER - Xilog2";"";"";"";"";""
0;"F3";1428;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"FLEURIE";"SR MONTGENAS - FLEURIE";"5964";0;91;"0-5";"F3";"";"Eau potable";"Pompage réservoir";"EDF";"RTC";"04 74 69 82 95";"";"";"RTC";"RTC Labourons";;"Sofrel";"S500";"3.30";"";"M4-P4";;
0;"F4";1429;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"FLEURIE";"RES LES LABOURONS - FLEURIE";"5987";0;118;"0-5";"F4";"";"Eau potable";"Réservoir";"EDF";"RTC";"04 74 69 02 65";"";"";"RTC";"RTC montgenas";;"Sofrel";"S500";"3.10";"";"M4-P4";;
0;"F4";2046;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"MILLERY";"SUIVI NAPPE - Carrières du Garon - Millery";"17220";0;0;"";"F4";"";"Eau potable";"Captage";"Autonome (Pile)";"GSM";"06 13 97 27 74";"";"";"Non";;;"Autre";"PRIMAYER - Xilog2";"";"";"";"";""
0;"F5";1430;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"CHÉNAS";"RES BOIS RETOUR - CHENAS";"5981";0;100;"0-5";"F5";"";"Eau potable";"Réservoir";"Autonome (Pile)";"RTC";"03 85 30 31 31";"";"";"RTC";"RTC Chenas Thorins";;"Sofrel";"Telbox";"4.10.12";"";"M4-P4";;
0;"F5";2041;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"VAUGNERAY";"CPT_RESEAU DEPART GREZIEU LA VARENNE - VAUGNERAY";"67735";0;0;;"F5";"";"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 42 23 79 13";"";"";"Non";;;"Sofrel";"LS42";"";"";"M1";"";""
0;"F6";2192;;"Centre-Rhône";"EP Mions Grand Lyon";"SUD";"GRAND LYON";"FEYZIN";"POMPAGE_LA BEGUDE - FEYZIN";"7115";0;29;"0 - 0";"F6";"F5";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 70 21 37";"";"";"Non";;"";"Sofrel";"S50";"";"";"";"";""
0;"F6";2270;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"SIDESOL";"VAUGNERAY";"CPT_RESEAU DEPART CHEVINAY - VAUGNERAY";"67736";0;5;;"F6";;"Eau potable";"Sectorisation";"Autonome (Pile)";"GSM";"06 42 23 94 85";;;"Non";;;"Sofrel";"LS42";;;;;
0;"F7";1431;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"CHIROUBLES";"SR  JAVERNAND - CHIROUBLES";"5982";0;93;"0-5";"F7";"";"Eau potable";"Pompage réservoir";"EDF";"RTC";"04 74 04 24 45";"";"";"RTC";"RTC Le Fetre";;"Sofrel";"S50";"5.26";"";"M4-P4";;
0;"F8";1432;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"CHIROUBLES";"RES LES SAIGNES- CHIROUBLES";"5983";0;32;"0-5";"F8";"";"Eau potable";"Réservoir";"Autonome (Pile)";"RTC";"04 74 69 90 97";"";"";"RTC";"RTC Fetre";;"Sofrel";"Telbox";"4.10.12";"";"M4-P4";;
0;"F9";1433;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"CHIROUBLES";"SR LE FETRE - CHIROUBLES";"5984";0;94;"0-5";"F9";"";"Eau potable";"Pompage réservoir";"EDF";"RTC";"04 74 69 97 01";"";"";"RTC";"RTC Javernand et les saignes";;"Sofrel";"S50";"5.47";"";"M4-P4";;
0;"FB";2193;;"Centre-Rhône";"EP Mions Grand Lyon";"SUD";"GRAND LYON";"MIONS";"RESERVOIR_CHATANAY - MIONS";"7139";0;12;"0 - 0";"FB";"FA";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 20 32 57";"";"";"LP";"LP Avec SR Le Bourg et SP Sous la Roche";;"Sofrel";"S50";"";"";"";"";""
0;"FG";2195;;"Centre-Rhône";"EP Mions Grand Lyon";"SUD";"GRAND LYON";"SAINT-PRIEST";"RELAIS_LES BRUYERES - SAINT-PRIEST";"7117";0;50;"0 - 0";"FG";"FF";"Eau potable";"Réservoir";"EDF";"RTC";"04 72 23 51 98";"";"";"Radio";"Radio avec SR Parilly + LP SP 4 Chenes";;"Sofrel";"S500";"";"";"";"";""
0;"FL";2196;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"COUZON-AU-MONT-D'OR";"RESERVOIR_CHARGERIE - COUZON-AU-MONT-D'OR";"7137";0;7;"0 - 0";"FL";"FK";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 22 36 07";"";"";"Radio";"Radio avec SR Linottes";;"Perax";"P200Xm";"";"";"";"";""
0;"FQ";2197;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"CURIS-AU-MONT-D'OR";"RESERVOIR_BOIS DES CIEUX - CURIS-AU-MONT-D'OR";"7138";0;5;"0 - 0";"FQ";"FP";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 98 28 28";"06 08 47 01 99";"";"Radio";"Radio avec Tremblay";;"Sofrel";"S500";"";"";"";"";""
0;"FV";2198;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"MONTANAY";"RESERVOIR TOUR_CHAMP BLANC - MONTANAY";"7130";1973;10;"0 - 0";"FV";"FU";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 91 26 32";"";"";"Radio";"Radio avec SR Bois Rouge";;"Sofrel";"S500";"";"";"";"";""
0;"G0";1434;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"VAUXRENARD";"SR LE BOURG - VAUXRENARD";"5967";0;107;"0-5";"G0";"";"Eau potable";"Pompage";"EDF";"RTC";"04 74 69 92 41";"";"";"Non";;"";"Sofrel";"S500";"3.10";"";"M4-P4";;
0;"G01";1606;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SARCEY";"SARCEY";"STEP ZAC DE LA NOYERAIE - SARCEY";"60423";2007;56;"0 - 4";"G01";"";"Assainissement";"STEP";"EDF";"GSM";"06 32 33 33 49";"";"";"Non";;;"Sofrel";"S500";"2.50";"";"M4/A3";;
0;"G01";2524;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"VAUXRENARD";"RESERVOIR MONTGOURY";"5992";0;;;"G01";;"Eau potable";"Réservoir";"Autonome (Pile)";"LP";;;;"LP";"VAUXRENARD LE BOURG";;"Autre";;;;;;
0;"G02";1599;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SIE PAYS DE TARARE";"SAINT-ROMAIN-DE-POPEY";"STEP VAL TURDINE - St ROMAIN DE POPEY";"5822";1990;57;"0 - 4";"G02";"";"Assainissement";"STEP";"EDF";"RTC";"04 74 05 77 12";"";"";"Non";;;"Sofrel";"S50";"4.44";"";"M4/A3";"";""
0;"G03";1602;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SIE PAYS DE TARARE";"ANCY";"STEP BAS DU BOURG - ANCY";"5756";1981;58;"0 - 4";"G03";"";"Assainissement";"STEP";"EDF";"RTC";"04 74 63 09 82";"";"";"Non";;;"Sofrel";"S500";"3.22";"";"M4/A3";"";""
0;"G04";1607;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"LE BREUIL";"STEP LE BREUIL - LE BREUIL";"62083";2009;59;"0 - 4";"G04";"";"Assainissement";"STEP";"EDF";"RTC";"04 37 49 06 43";"";"192.168.0.67";"Non";;;"Sofrel";"S500";"3.22";"";"M4/A3";;
0;"G05";1608;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVIGNY";"SAVIGNY";"STEP LA RIVIERE - SAVIGNY";"71888";2011;88;"0 - 4";"G05";"";"Assainissement";"STEP";"EDF";"RTC";"04 72 57 96 23";"";"";"Non";;;"Sofrel";"S500";"3.10";"";"M4/A3";;
0;"G06";2354;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"VIOLAY";"VIOLAY";"STEP Chez Blanc";"74807";2012;90;"0-4";"G06";"";"Assainissement";"STEP";"EDF";"GSM";"06 43 41 62 18";"";"";"Non";;;"Sofrel";"S500";"4.11";"";"A3-M4";"";""
0;"G1";1435;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"VAUXRENARD";"RES L'OISILLON- VAUXRENARD";"5990";0;108;"0-5";"G1";"";"Eau potable";"Réservoir";"EDF";"RTC";"04 74 69 96 48";"";"";"RTC";"RTC Charnay";;"Sofrel";"S500";"3.30";"";"M4-P4";;
0;"G1";2199;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"MONTANAY";"RESERVOIR_LE BACON - MONTANAY";"7132";0;21;"0 - 0";"G1";"G0";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 91 63 69";"";"";"Non";;;"Perax";"P200Xm";"";"";"";"";"Chicken Bacon Onions"
0;"G2";1436;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"VAUXRENARD";"RES SARAZINERIE- VAUXRENARD";"5989";0;109;"0-5";"G2";"";"Eau potable";"Réservoir";"EDF";"RTC";"04 74 65 04 77";"";"";"Non";;"";"Sofrel";"S500";"3.30";"";"M4-P4";;
0;"G20";1609;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SIE PAYS DE TARARE";"SAINT-ROMAIN-DE-POPEY";"PR LES BOUDES - St ROMAIN DE POPEY";"5441";1998;61;"0 - 4";"G20";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 74 26 82 07";"";"";"Non";;;"Sofrel";"S50";"5.11";"";"M4/A3";"";""
0;"G21";1610;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"SAINTE-PAULE";"PR LE MARDUEL - Ste PAULE";"5597";0;62;"0 - 4";"G21";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 74 71 12 45";;;"Non";;;"Sofrel";"S50";"3.50";;"M4/A3";;
0;"G22";1611;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"OINGT";"PR LE PATIN - OINGT";"5596";2001;63;"0 - 4";"G22";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 74 71 13 54";;;"Non";;;"Sofrel";"S50";"5.22";;"M4/A3";;
0;"G23";1612;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"SAINT-VÉRAND";"PR LE VISSOUD - St VERAND";"63228";2009;64;"0 - 4";"G23";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 78 64 81 20";;;"Non";;;"Sofrel";"S500";"3.22";;"M4/A3";;
0;"G24";1613;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"OINGT";"PR LE COLOMBIER -  OINGT";"52578";2006;70;"0 - 4";"G24";;"Assainissement";"Poste de relevage";"EDF";"GSM";"06 07 32 72 03";;;"Non";;;"Sofrel";"S500";"3.30";;"M4/A3";;
0;"G25";1614;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"BAGNOLS";"PR ZA LES BRUYERES - BAGNOLS";"5599";1991;71;"0 - 4";"G25";;"Assainissement";"Poste de relevage";"EDF";"GSM";"06 07 32 74 38";;;"Non";;;"Sofrel";"S500";"3.22";;"M4/A3";;
0;"G26";1615;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"LE BREUIL";"PR LE BOURG - LE BREUIL";"63248";2009;72;"0 - 4";"G26";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 78 64 85 07";;;"Non";;;"Sofrel";"S500";"3.23";;"M4/A3";;
0;"G27";1616;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"LE BREUIL";"PR SNCF - LE BREUIL";"63879";2009;73;"0 - 4";"G27";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 78 64 82 51";;;"Non";;;"Sofrel";"S500";"3.23";;"M4/A3";;
0;"G28";1601;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SIE PAYS DE TARARE";"SAINT-LOUP";"PR LES PLACES - St LOUP";"65811";2010;74;"0 - 4";"G28";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 74 63 66 51";"";"";"Non";;;"Sofrel";"S500";"3.50";"";"M4/A3";"";""
0;"G29";1617;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SAVA";"LE BREUIL";"PR LES TONNELIERES - LE BREUIL";"68903";2010;75;"0 - 4";"G29";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 78 33 85 08";;;"Non";;;"Sofrel";"S500";"3.30";;"M4/A3";;
0;"G3";1437;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"VAUXRENARD";"RES LES VAREILLES - VAUXRENARD";"5991";0;0;"0-5";"G3";"";"Eau potable";"Réservoir";"Autonome (Pile)";"GSM";"06 12 87 17 18";"";"";"Non";;"";"Sofrel";"LS42";"1.10";"";"M4-P4";;
0;"G30";1695;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SA VAL D'AZERGUES";"SAINT-VÉRAND";"PR LA GOUTTE - St VERAND";"71002";0;76;"0 - 4";"G30";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 78 47 36 86";"";"";"Non";;;"Sofrel";"S500";"3.10";"";"M4/A3";;
0;"G31";1752;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"SIE PAYS DE TARARE";"PONTCHARRA-SUR-TURDINE";"BO LE COMMODO - PONTCHARRA T.";"72959";2011;77;"0 - 4";"G31";"";"Assainissement";"Bassin d'orage";"EDF";"GSM";"06 75 36 69 02";"";"";"Non";;;"Sofrel";"S500";"3.61";"";"A3-M4";"";""
0;"G32";2355;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"VIOLAY";"VIOLAY";"PR Bouton";"5824";2012;91;"0-4";"G32";;"Assainissement";"Poste de relevage";"EDF";"GSM";"06 78 53 94 52";;;"Non";;;"Sofrel";"S500";"4.11";;"A3-M4";;
0;"G33";2356;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"VIOLAY";"VIOLAY";"PR Gagères";"5443";2012;92;"0-4";"G33";;"Assainissement";"Poste de relevage";"EDF";"GSM";"06 78 71 04 30";;;"Non";;;"Sofrel";"S500";"4.11";;"A3-M4";;
0;"G34";2357;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"VIOLAY";"VIOLAY";"PR Michaud";"5442";2012;93;"0-4";"G34";;"Assainissement";"Poste de relevage";"EDF";"GSM";"06 78 49 22 36";;;"Non";;;"Sofrel";"S500";"4.11";;"A3-M4";;
0;"G35";2358;;"Nord-Rhône";"ASS Rhone Saone";"Pontcharra";"VIOLAY";"VIOLAY";"PR Viallet";"5440";2012;94;"0-4";"G35";;"Assainissement";"Poste de relevage";"EDF";"GSM";"06 78 73 88 26";;;"Non";;;"Sofrel";"S500";"4.11";;"A3-M4";;
0;"G4";1438;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"VAUXRENARD";"SR CHARNAY- VAUXRENARD";"5966";0;111;"0-5";"G4";"";"Eau potable";"Pompage";"EDF";"RTC";"04 74 69 97 34";"";"";"RTC";"RTC Oisillon";;"Sofrel";"S500";"3.10";"";"M4-P4";;
0;"G5";1439;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"VAUXRENARD";"SR LES BRIGANDS - VAUXRENARD";"22000";0;112;"0-5";"G5";"";"Eau potable";"Station de traitement";"EDF";"GSM";"06 79 64 10 89";"";"";"Non";;"";"Sofrel";"S500";"3.10";"";"M4-P4";;
0;"G6";2301;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"NEUVILLE-SUR-SAÔNE";"RESERVOIR TOUR_LE CAMPAN - NEUVILLE-SUR-SAÔNE";"7133";0;22;"";"G6";"G5";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 91 25 97";"";"";"Non";;;"Perax";"P200Xm";"";"";"";"";""
0;"G7";1440;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"JULLIÉ";"SUPR LE PREAU - JULLIE";"5972";0;114;"0-5";"G7";"";"Eau potable";"Pompage";"EDF";"RTC";"04 74 04 44 16";"";"";"Non";;"";"Sofrel";"S500";"3.10";"";"M4-P4";;
0;"G8";1441;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"JULLIÉ";"RES LA VARENNE- JULLIE";"5988";0;115;"0-5";"G8";"";"Eau potable";"Réservoir";"Autonome (Pile)";"RTC";"04 74 04 46 10";"";"";"Non";;"";"Sofrel";"Telbox";"4.10.12";"";"M4-P4";;
0;"G9";1442;;"Nord-Rhône";"EP Nord-Rhône / Ain";"Beaujeu";"HAUT BEAUJOLAIS";"EMERINGES";"SUPR LES CHARMES- EMERINGES";"5970";0;116;"0-5";"G9";"";"Eau potable";"Pompage réservoir";"EDF";"RTC";"04 74 04 49 63";"";"";"Non";;"";"Sofrel";"S500";"3.10";"";"M4-P4";;
0;"GB";2200;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"NEUVILLE-SUR-SAÔNE";"RESERVOIR_LES CREUSES - NEUVILLE-SUR-SAÔNE";"7134";0;23;"0 - 0";"GB";"GA";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 91 45 85";"";"";"Non";;;"Perax";"P200Xm";"";"";"";"";""
0;"GG";2201;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"POLEYMIEUX-AU-MONT-D'OR";"RESERVOIR_LES GARENNES - POLEYMIEUX-AU-MONT-D'OR";"7135";0;9;"0 - 0";"GG";"GF";"Eau potable";"Réservoir";"EDF";"RTC";"04 72 26 02 46";"";"";"Non";;;"Perax";"P200Xm";"";"";"";"";""
0;"GK";2048;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"GRAND LYON";;"Vanne Dobelin";"0";0;32;"0-0";"GK";;"Eau potable";"Vanne";"EDF";"RTC";"04 78 73 20 96";;;"Non";;;"Sofrel";"S50";;;"M2";;
0;"GL";2049;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"GRAND LYON";;"Vanne Berthelot";"0";0;33;"0-0";"GL";;"Eau potable";"Vanne";"EDF";"RTC";"04 78 73 19 47";;;"Non";;;"Sofrel";"S50";;;"M2";;
0;"GL";2202;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"RILLIEUX-LA-PAPE";"RESERVOIR TOUR_VANCIA - RILLIEUX-LA-PAPE";"7175";0;26;"0 - 0";"GL";"GK";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 88 62 82";"04 78 97 36 31";"";"LP";"LP Avec Semailles";;"Perax";"P200Xm";"";"";"";"";""
0;"GM";2059;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"LOIRE";"LOIRE-SUR-RHÔNE";"RELAIS_LE CHARNOUD - LOIRE-SUR-RHÔNE";"6397";0;48;"0-0";"GM";;"Eau potable";"Réservoir";"EDF";"RTC";"04 78 73 40 39";;;"Non";;;"Sofrel";"S50";;;"M2";;
0;"GN";2050;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"GRAND LYON";;"COMPTEUR Robespierre";"0";0;30;"0-0";"GN";"";"Eau potable";"Relevé de compteur";"EDF";"RTC";"04 78 07 91 86";"";"";"Non";;;"Sofrel";"S50";"";"";"M2";;
0;"GO";2052;;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"SUD-RHONE";"GRAND LYON";;"CPT Anatole France";"0";0;31;"0-0";"GO";"";"Eau potable";"Relevé de compteur";"EDF";"RTC";"04 78 07 91 56";"";"";"Non";;;"Sofrel";"S50";"";"";"M2";"";""
0;"GP";2203;;"Centre-Rhône";"EP Mions Grand Lyon";"NORD";"GRAND LYON";"SAINT-GERMAIN-AU-MONT-D'OR";"RESERVOIR_LES CARRIERES - SAINT-GERMAIN-AU-MONT-D'";"7136";0;25;"0 - 0";"GP";"GQ";"Eau potable";"Réservoir";"EDF";"RTC";"04 78 91 66 28";"04 78 91 79 25";"";"Non";;;"Perax";"P200Xm";"";"";"";"";""
